ID,timestamp,Username,caption,no. of likes,no. of comments,comments,food,cuisine
427,04/06/2020,misstamchiak,"finally got hold of @fluffbakery cupcakes! super love the ispahan flavour, i can eat it over and over again!",446,1,"['wow...foodporn, make me hungry haha']",,
428,03/06/2020,misstamchiak,"[facebook live – 7 june (sunday) 8pm] your favourite @oldsengchoong is back! we will be selling some of our favourite items this coming sunday at 8pm.

there will be signature mushroom soup, truffle butter, durian bread & butter pudding, black sugar cake with walnuts, pecan pie, otah otah tartine, salted egg chiffon cake, tiramisu, brioche loaf, ciabatta, and salted fish pork patty!

plus, you will be the first to purchase a new chiffon cake that will debut this sunday!

don't worry about the delivery okay, the osc team is very efficient. they have engaged a group of private hire drivers to do all delivery, so you will receive your items quickly (and also providing jobs for the drivers). so see you this sunday on miss tam chiak’s facebook page!

p/s the prices in our facebook live will be much cheaper than their online store! so don't miss the chance! :)",271,2,['How can I get a notification when the live begins? 🤔'],,
429,03/06/2020,misstamchiak,"because i don’t want to wash the dishes, i decided to put all my kway chap into a bowl! not a bad idea because i think it tastes better 😂 this is from ying yi kway chap at cheng san market in ang mo kio.",892,6,"['Kway chap 👍', '😋😋😋yummy', '@teasiewpaper', '🤦🏻\u200d♂️🤣', '@rc27rc ur fav', 'Yummy😍']",,
430,03/06/2020,misstamchiak,how is everyone doing? have you guys returned to the office after the circuit breaker? we can’t wait to dine out! got a packet of carrot cake for breakfast before we start work today. it has been a while!,1312,9,"['Haven’t returned yet 😭', '😋😋😋', 'Cannot. Still have to WFH till dunno when......', 'Yum 😍']",,
431,02/06/2020,misstamchiak,enjoyed my freshly made soy milk from @beanosingapore! they are made from premium non-genetically modified beans from canada!,394,2,"['So near my mum’s place! She loves it too!', '🙌🙌']",,
432,01/06/2020,misstamchiak,"[facebook live – 5 june (fri) 8pm] miss penang? we got you covered! this friday, we are collaborating with #halal-certified @penangculturesg to bring you malaysian street food delights!

be your own chef at home and purchase their signature assam laksa soup, prawn noodle soup, penang chicken roll, muar otah, beef rendang, chilli crab sauce and more! you can easily whip up restaurant-fare dishes with their secret marinades and sauces.

you guys are really lucky because you are the first to get hold of their soup bases and sauces. they have never sold it anywhere else. the prices are unbeatable, while stocks last!

come and join us because we will be cooking! see you this friday 8pm!",501,8,"['Where can we buy the sauces and soup bases', 'Cooking! ❤️ Cooking shows (:', '#sgfoodies #whati8today #sgfood #sgfoodie #instafood_sg #eatoutsg #sgeats #hungrygowhere #foodsg #8dayseat #singaporefood #iweeklyfood #sgigfoodies #burpple #singaporeinsiders #sgfoodblogger #igsg #foodiesg #sgblogger #sgfoodiary #recipes #recipe #easyrecipes #sgunited #singaporehomecooks #sgcook #sghomecook #homecookedgoodness', 'Looking forward']",chilli crab,Seafood
433,01/06/2020,misstamchiak,starting the week with something sweet from @asweetmesssg!,660,5,"['love this!!! yums 😍😍😍', 'I love it thanks for sharing xoxo', 'Woo lala', 'Looks awesome🔥', '😍']",,
434,01/06/2020,misstamchiak,queued for ho-bee roasted meat for lunch. the roast duck was juicy and sio bak had crackling skin!,767,7,"['😋😋😋😋😋', 'My son favourite duck. He can eat it everyday', ""hubby's fav!!"", 'wow😍😍😍', 'I love this stall! Roast duck and tau kua with rice', 'My favourite! 😘', '😍']",,
435,31/05/2020,misstamchiak,i think our family and friends all know that we love durian. they got us so many sweet treats from @goodwoodparkhotelsg. the durian cake and durian puffs are still our favourites!,690,10,"['👏 belated 🎂', '😋😋😋', '😍😍😍😘❤️', 'Absolutely nice 👍', '🙋🏻\u200d♀️❤️', 'I just got them too last week for ourselves and loved ones !!', '🦕🤤🦖😍😋', 'But my wife @magicofmakeups hates it. 😭', 'looks amazingggg']",,
436,31/05/2020,misstamchiak,"going spanish this afternoon with food from @tapasclubsg! we love the chicken & seafood paella, spanish omelette, octopus and beef cheeks! thank you jie ying & lishan for the lunch!",612,1,['😍😍😍😍wow'],,
437,30/05/2020,misstamchiak,"eating durian, lychee and black sesame ice cream from the newly opened @smittenicecreambar while watching netflix! what show would you recommend?",933,18,"['Hospital Playlist', 'Queen of the South!!!', 'Drama: The King, Castle Rock, Into The Dark\nDocumentary: Restaurants on the edge', 'Selling Sunset, Sky Castle 🐼😍', 'omg😍😍😍😍', 'Black sesame ice cream 😍😍', 'Snowpiercer!', 'Partners for Justice, Catch the Ghost, Memorist, Romantic Doctor Teacher Kim😍😍', 'This looks so good but I always think about it going to my waist line man', 'Their pistachio almond and mao shan wang 😋', 'Selling Sunset 😆', '1)Hospital Playlist 2)Extracurricular.', 'Wonderful', '😘😋😘😋']",,
438,30/06/2020,sethluicious,"your dining experience at @omotesingapore will not be complete without trying one of their renowned chirashi don.
.
i tried their newest addition, the umami soy chirashi (s$17.80) and i’m loving every bit of this umami filled goodness. with the reddish-orange balls of huge salmon roe scattered amongst the diced sashimi, the bowl was a playground of texture and flavours, waiting to be devoured! - @fel_z",745,12,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Omo. So delish', '@alinebotti', '@averagemaninhobbitland', '@theoriginee 😍', 'love their chirashi dons 😍', '❤️❤️❤️', '👍', '@callistus1406', '@weijinglebells']",,
439,30/06/2020,sethluicious,"today, we’re trying out a crowd-favourite recipe that we found on @shermainexk instagram post. it’s easy, flaky, and super addictive - this easy air fryer egg tarts recipe will have you lining your tupperware with egg custard pastries for days.
.
i used brown sugar instead of regular white sugar, and the resulting egg tarts had a good amount of caramel smokiness to them. using frozen prata to replace the typical shortcrust tart shell is certainly a stroke of genius, because it reduces the preparation time by a lot.
.
this recipe makes egg tarts that are closer in taste and texture to portuguese egg tarts, with a flaky, crispy crust and smooth, egg custard centre. if you have an air fryer at home, pick up a pack of frozen prata from the supermarket and try out this simple recipe. share your experience with us! ~ @colourmeamused",728,4,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Glad y’all enjoyed it!! Easy, simple but so yums 😘', '👏', 'Hihi...can share your receipe with us.']",,
440,29/06/2020,sethluicious,"hidden away at forum galleria orchard road, @brownbutter.sg sits comfortably between its cousin restaurants, hana japanese restaurant and the benjamin browns. of course, i had to try brown butter’s insta-famous desserts. shaped cheekily like a cartoon block of cheese, i loved the attention to detail with the little holes on the lemon cheesecake.
.
priced at s$8.90+, i felt that it was a little exorbitant for a small slice of cake. the difference between these cakes and other cheesecakes is easily spotted.
.
instead of having a crunchy biscuit base attached to the cake, these cakes came without a base and sat atop biscuits crumbs scattered in an artfully careless manner. have you tried the desserts at brown butter cafe yet? ~ @stercei",579,6,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', '@y.tang__ @irenekohxm 😂', 'So is the cheesecake nice?']",,
441,29/06/2020,sethluicious,"[closed] here’s a little something to spice up your life. @kebabsfaktory  brings us an all-new flavour: mala kebabs. from 29 june 2020, you can turn any kebab into a sizzling hot mala kebab.
.
the mala lamb shawarma was exceptionally fiery – together with the juicy, gamey lamb meat, the tongue-tingling mala spices made me break out in a sweat. you can also get these mala flavours in their signature rolls, salads and rice boxes.
.
and for 5 lucky winners, we’ll be giving away s$20 vouchers so that you can enjoy this all-new mala sensation for yourself!
****
here’s how to win: 
1. like our post.
2. follow @sethluicious and @kebabsfaktory 
3. comment why you’d like to win the vouchers.
4. tag a friend!
****
giveaway ends at 11.59pm on 1 july 2020. winner will be announced the following day (2 july 2020) at 11am. stay tuned to see if you have won. all the best!",576,84,"['👏👏👏👏👏', 'I LOVE FALAFELS 🤤🤤🤤 @aceingracee', '@kev.chen_ need some kebabz to burn my buttz', '👍', 'I missed having Kebabs! Hope to win and have a Kebab feast with my friends! @doublerainbow00', 'I love Mala! Can’t imagine Mala paired with my favourite Kebabs! It’s gonna taste sooo good! Can’t wait to try it! 💗☺️ @zaxandy', 'I love Mala! Can’t imagine Mala paired with my favourite Kebabs! It’s gonna taste sooo good! Can’t wait to try it! 💗☺️ @muze90lim', 'I would like to win this for the insane kebab-lover @annthology for the upcoming birthday celebration 🥳 PICK ME PLS! 🙌', 'Wish to win this to enjoy a good feasting with my family 😋 \n@zhenlong1974', 'Wish to win this to enjoy a good feasting with my family 😋 \n@jojophangg', 'I would love to win voucher as I’m in love with fusion food!! I wanna be able to share this goodness with my friend so pls give it to ne🤤🤤😍😍 @f.41th', 'To indulge delicious food with  @joannelzk', 'To enjoy this tasty meals @tan.justin2000', '#everythingalsoMALA 😋🤤@chewyjas', 'I will like to try the kebabs and the new mala flavours. @littlexiaowei @lwj.84', 'Because I loveeeee kebabs!!!! 😍😍@lokkywokky', '@11leeco so my parents can enjoy a lovely dinner with my sister back home in Singapore! ❤️☺️❤️', 'becos i love mala and i love kebabs! @sawyean', 'We had the kebab once and it was awesome! I like to try out more dishes! @michywitchy', 'Definitely wanna enjoy it with loved ones! My lil baby 😋😍 @isabel.low', 'i love to try this new mala kebab! @liwenxixi56', '❤😍❤ Have always been a fan of kebabs & would love to give this a try ! ❤😍❤ @jchin10 @layhoontoh', 'I miss my friend @zoey_belle_ i hope to win and mala mingle with her over yummy', ""Congratulations @star_soul, @graz.ing, @liwenxixi56, @lilian_sg and @tehceats, the five of you are the winners of this giveaway! \n\nDo check your DMs - we'll send you a message shortly.""]",,
