timestamp,Username,caption,no. of likes,no. of comments,comments,food1
29/6/2020,sethluicious,"[CLOSED] Here’s a little something to spice up your life. @kebabsfaktory  brings us an all-new flavour: Mala Kebabs. From 29 June 2020, you can turn any kebab into a sizzling hot mala kebab.
.
The Mala Lamb Shawarma was exceptionally fiery – together with the juicy, gamey lamb meat, the tongue-tingling mala spices made me break out in a sweat. You can also get these mala flavours in their Signature Rolls, Salads and Rice Boxes.
.
And for 5 lucky winners, we’ll be giving away S$20 vouchers so that you can enjoy this all-new mala sensation for yourself!
****
Here’s how to win: 
1. Like our post.
2. Follow @sethluicious and @kebabsfaktory 
3. Comment why you’d like to win the vouchers.
4. Tag a friend!
****
Giveaway ends at 11.59pm on 1 July 2020. Winner will be announced the following day (2 July 2020) at 11am. Stay tuned to see if you have won. All the best!",576,84,"['👏👏👏👏👏', 'I LOVE FALAFELS 🤤🤤🤤 @aceingracee', '@kev.chen_ need some kebabz to burn my buttz', '👍', 'I missed having Kebabs! Hope to win and have a Kebab feast with my friends! @doublerainbow00', 'I love Mala! Can’t imagine Mala paired with my favourite Kebabs! It’s gonna taste sooo good! Can’t wait to try it! 💗☺️ @zaxandy', 'I love Mala! Can’t imagine Mala paired with my favourite Kebabs! It’s gonna taste sooo good! Can’t wait to try it! 💗☺️ @muze90lim', 'I would like to win this for the insane kebab-lover @annthology for the upcoming birthday celebration 🥳 PICK ME PLS! 🙌', 'Wish to win this to enjoy a good feasting with my family 😋 \n@zhenlong1974', 'Wish to win this to enjoy a good feasting with my family 😋 \n@jojophangg', 'I would love to win voucher as I’m in love with fusion food!! I wanna be able to share this goodness with my friend so pls give it to ne🤤🤤😍😍 @f.41th', 'To indulge delicious food with  @joannelzk', 'To enjoy this tasty meals @tan.justin2000', '#everythingalsoMALA 😋🤤@chewyjas', 'I will like to try the kebabs and the new mala flavours. @littlexiaowei @lwj.84', 'Because I loveeeee kebabs!!!! 😍😍@lokkywokky', '@11leeco so my parents can enjoy a lovely dinner with my sister back home in Singapore! ❤️☺️❤️', 'becos i love mala and i love kebabs! @sawyean', 'We had the kebab once and it was awesome! I like to try out more dishes! @michywitchy', 'Definitely wanna enjoy it with loved ones! My lil baby 😋😍 @isabel.low', 'i love to try this new mala kebab! @liwenxixi56', '❤😍❤ Have always been a fan of kebabs & would love to give this a try ! ❤😍❤ @jchin10 @layhoontoh', 'I miss my friend @zoey_belle_ i hope to win and mala mingle with her over yummy', ""Congratulations @star_soul, @graz.ing, @liwenxixi56, @lilian_sg and @tehceats, the five of you are the winners of this giveaway! \n\nDo check your DMs - we'll send you a message shortly.""]",
28/6/2020,sethluicious,"Feeling in need of something comforting and soothing? Warm yourself up with a piping bowl of frog leg porridge!
.
Fight off the gloom with the sizzling fragrance of tender frog legs immersed in silky, warm porridge. Apart from their immensely comforting congee, @g7liveseafood offers seafood delights and a myriad of zi char dishes.
.
The Marmite Pork Ribs also deserves a mention; crispy ribs coated in a thick sticky, sweet and savoury glaze make this side dish an unbeatable choice. ~ @jermtard",815,9,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', '👌 shld try their marmite pork ribs nxt time @sherlynnn21 @christine83sg ur fav!', '😋😋😍😍', '😋😋😋😋', 'yummy😋😋😋', 'Yum yum 😋😋', 'Omg that looks so good 😋']",
28/6/2020,sethluicious,"If you're a fan of pandan cake, good news for you. This soft and fluffy chiffon cake recipe is straight up your alley.
.
Try out our Easy Peasy Pandan Cake recipe, which boasts fluffy and spongy texture. This aromatic cake is my family's all-time favourite dessert. Eat it as an afternoon tea snack or a post-dinner dessert and I'm sure that each mouthful would undoubtedly satisfy your heart and your sweet tooth. ~@jermtard",1798,21,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Is there a link to the recipe?', 'Please share the link. Thnk you.', 'Can share the recipe? Thank u', 'Hello, could you share the recipe? 😃', 'Looks yummy! Please share the recipe.', '@sheaurongsmile eh bb', 'Can I hv the recipe pls?', '@shortysowhat', 'Receipe please', 'Oh wow! 💚💚', '😋 recipe pls', 'Recipe please😋', 'The colour looks very artificial', '@selinachaztel', ""Where's the cake? 👀"", 'Camouflage with the tree..']",
27/6/2020,sethluicious,"Amongst the variety of Malaysian hawker fare at Malaysia Chiak!, my favourite was - hands-down - the Chilly Ban Mian (S$4).
.
Cooked till al dente, the noodles had a nice chewy texture which was perfect when mixed with the minced meat paste, stewed mushrooms and soft boiled egg! ~ @fel_z",733,2,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Yummy\u200b👍😁😁😀😀😀']",
27/6/2020,sethluicious,"I think you have to agree that there is nothing better than ice cream. Rain or shine, a pint of ice cream is always welcome.
.
This effortless 3-ingredient recipe promises ice cream that's just as good as what you get in the store. I was pretty impressed with how thick, creamy and rich this ice cream turned out - and all without an ice cream maker.
.
Not to mention, the speculoos with its caramel notes was just the icing on the cake - a dream for all the sweet tooths out there. This recipe is so simple and customisable that you can make essentially make any flavour you like.
.
The world is your ice cream flavour, so try this recipe out and tell us what you would make your ice cream with! ~ @bunny2302",885,7,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', '🧡', 'How to get thay recipe again?.', ""So Where's the recipe at?"", 'How to get it wrong?❤️', '😋', 'Yum yum 😋😋😋😋😋😋']",
26/6/2020,sethluicious,"Nestled under a block of flats in the quiet estate of Pandan Gardens is @ahhuateochewnoodle.
.
Helmed by a father-daughter team, this is unlike your usual Teochew fishball noodles. Their speciality Homemade Fuzhou Fishball With Rice Needle Noodles (S$3) might be a tad monochromatic but packs huge flavour.
.
Served with rice needle noodles (more commonly known as lao shu fen), a medley of springy fishballs, prized herh kiao and a couple of Ah Hua Teochew Fishball Noodle unique creations, I was slurping every last bit of these noodles.
.
Though not located in the most accessible place, I have to say that Ah Hua Teochew Fishball Noodle will make it worth your while. ~@bunny2302",898,4,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', '@ahhuateochewnoodle cooks up Teochew style fish products. Think u made a mistake about them abt ‘Homemade Fuzhou Fishball’. Their special is a myriad of Teochew fish made products. Think correction may be needed or else they will be hounded for Fuzhou balls! And I cannot call him ‘Teochew Hero潮州英雄’!😂😂']",
26/6/2020,sethluicious,"When staying at home for an extended period of time gets you down, I'm sure you're like me and seek comfort in food. @thecommunalplace Pancake Tower (S$16) will put a smile on your face instantly with its three-layered fluffy goodness that comes with maple syrup and a generous scattering of cookie crumbles, blueberries, and strawberries.
.
They are thick, and airy, with just the right amount of sweetness, so you won't feel the need to drizzle too much maple syrup just to enjoy it! If you haven't tried them yet, order today with their islandwide delivery service and current 2-for-1 promotion. ~ @waniology",934,4,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Great effort in taking the food shots!! It just makes them extra delicious 😋👍👍', 'These pancake looking like bagel without the hole', '@11leeco please take me here thanks I miss you']",
25/6/2020,sethluicious,"Beo Crescent Hainanese Curry Rice puts all other Hainanese curry rice stalls to shame. A luscious and satisfying curry that's messily ladled over a plate of rice, this hits the spot alright. It's a little thinner than most curry dishes but twice as good.
.
Another item that you have to get on your plate is Beo Crescent Hainanese Curry Rice's Crispy Pork. These moreish rashers are crispy to a fault and dangerously addictive, providing a delightful savoury crunch to pair with your rice.
.
Besides the Crispy Pork, Beo Crescent Hainanese Curry also has fantastic meat and vegetable selections that are just as good! At an affordable price point, No Name Hainanese Curry Rice surely lives up to its name, or lack thereof. ~@ bunny2302",1179,26,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'My fav😋', 'Always long Q', '😋💕', 'I can’t explain how i feel each time i received my profit from your company,what can i say thanks ma. @Kyle_bitcoin_trade_😍🔥', 'i still remember that loud crunch from the crispness 🤤', 'This curry rice Legit power and good 👍🏻', '😋😋😋 Our favourite', '@ahilyakumar', '@junyuanace', 'Any idea wats the current operating timing? Heard abt it but havent try it.', '@alvinkurniwan.jr @heldaardiyani_', 'Favourite curry rice... best bit... I stay a 10 min walk away! 🤣', 'The ‘crispy pork’ is practically all batter', 'Look at the dish make my saliva dripping 😋', '😋😋😋😍😍', 'Go next door for the cakes!', 'Next week we eat!!! Shall we @cassiebessie', '@leongylin', '@ferri.lim', ""I just want to say a big thank you to @carlos.petersonfx i was nobody until a friend of mine introduce me to you, since then it's been nothing but financial success for me. I will continue to share your good Name Sir. Hit him @carlos.petersonfx""]",
25/6/2020,sethluicious,"Dalgona coffee is a bonafide hit of 2020; even more so with its fluffy and velvety smooth texture. This time, we'll be taking things up a notch. Inspired by the viral drink, we have made a no-churn version of Dalgona-inspired Ice Cream loaded with delicious toffee bits. .
A memorable treat you won't soon forget, this combination is a match made in heaven. Rich, creamy and decadent, the ice cream melts in your mouth with mellow sweetness and a deep coffee flavour.
.
Coupled with a hint of caramel crunchiness from the toffee bits, I'm sure this dessert will ""mocha"" you crazy! ~ @jermtard",655,4,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'HI FRIENDS AND FAMILY I BUY OLD MAL🇲🇾(coin$note)10KMYR PER ONE ☝ OLD BRU🇧🇳(coin$note)10KBND PER ONE ☝ OLD SIN🇸🇬(coin$note)10KSGD PER ONE ☝ Ya ALLAH-🤲🤲-!!!!!!!!-01', ""Wasn't 100% keen on buying a hand whisk or an electric one, so I'm here to espress' my appreciation for this recepie!"", 'Coconut 🥥']",
24/6/2020,sethluicious,"In the Whampoa Makan Place, there's a gem that is replete with history. @matasohsg dates back to the 1950s, where hawker life was as rustic as it gets.
.
With handmade fishball and meatballs that are made with 100% yellowtail fish, that makes all the difference, trust me. Their Soh Special (S$4.50/S$5.50) is worth the trip down. A wobbly onsen egg, al dente noodles coupled with those springy and bouncy fishballs - it's a perfect meal if I do say so myself. Make the trip down to Whampoa Makan Place and try it out for yourself! ~@bunny2302",842,5,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', '🥢🥢😀😀😁😃😃Yummy.i\u200btry\u200b', 'this was nubad👌🏼🤩', 'OTAK CINA ISLAM KAU KALO GITU PINTER.. AKU SUDAH NGAK TULIS TULISAN HALUS JESUS ITU KATA KATA ULANG ULANG SENSACI SENSACI DETAIL AKROBAT ALHAMDULILAH PENJARA INDONESIA KASUS KASUS POLICI CINA KUKU TAK SENONOH KASUS KUNCI AHO ISLAM LAGI DI SINI LOHH.. 22222222222222222222222222222222', 'For anyone looking for this stall, Matasoh is at Blk 90 Whampoa Drive :) #01-54. Not block 88. 😋😋']",
24/6/2020,sethluicious,"Impress your friends and family with one of @bobthebakerboy’s out-of-the-box cake designs, like this Defying Gravity Floating Beer Can Cake (from S$138). You can add on tiers, change the colour and the brand as well as the flavour of the cake itself, according to your fancy. But most importantly, it’s one of the best-tasting cakes I’ve had in a long time!
.
This one was made with Belgian Chocolate and the layers were moist and soft, without overwhelming the tastebuds. Their cakes are also made with lower sugar, so it’s healthier than your regular store-bought cake. Take it from me, as someone who can’t get enough of cake; this one is a treat you’ll want to take your time to savour! #sp ~@waniology",1035,8,"['#eeeeeats #sgfood #sgfoodporn #foodsg #singaporeinsiders #sgfoodies #instasg #foodiesg #foodpornsg #instafood_sg #instasg #SETHEATS #feedfeed #singaporefood #exploresingapore #bestfoodworld #foodstagram #whati8today #beautifulcuisines #sgfoodie #sgeats #foodphotography #handsinframe #foodporn', '@missjoycewee suits your friends', 'WOW', 'Wow what a creative looking cakeee! Hahaha 😍', 'so cool👌🏼🔥', '@astridtrichard Andy’s birthday cake 😂', 'Thanks for featuring us Seth and Team! ❤️ ✨\n.\n.\nMore at @bobthebakerboy - www.bobthebakerboy.com 😎❤️']",
23/6/2020,sethluicious,"@lovehandleburgers isn't just any vegan burger spot; their burgers start from only S$10 and are packed with bold flavours - not something you'd expect from a vegan place.
.
Their Double Cheeseburger (S$17) consists of two layers of Impossible™ patties, two slices of melted vegan cheese, caramelised onions, burger sauce, and pickles. The homemade brioche buns remained exceptionally firm, despite the journey during delivery.
.
Sink your teeth into one of the creations now, as they're available for islandwide delivery with only a S$10 delivery fee! Note that there's S$30 minimum spending. ~ @waniology",742,2,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', '@beverbelle']",
