,timestamp,Username,caption,no. of likes,no. of comments,comments,food
399,16/6/2020,misstamchiak,"Treat your dad to a wholesome and hearty meal from @alpinespringcatering this Father’s Day! Suitable for 5-7pax, the halal mini buffet has 7 different courses for you to choose from. ⁣⁣
⁣
We were really impressed with the Emperor Herbal Chicken. Expect a whole tender chicken slow-cooked in a heady broth with herbs such as angelica root,wolfberries and lovage rhizome. There is no better party fish than the Homemade Thai Style Mango Fish. The sweet and sour sauce pairs perfectly with the fried fish.⁣
⁣
Seafood lovers should not miss their Imperial Seafood Pot that’s packed with savory and briny flavours from Hokkaido Scallops, Sea Cucumber, Tiger Prawns and Sliced Fish. We also had White Pepper Clams and Seafood Beancurd Roll in Chilli Crab sauce.⁣
⁣
Call 6570 9888 or visit https://www.alpinespring.sg/ to order now!",587,3,"['amazing😍😋', 'HI FRIENDS AND FAMILY I BUY OLD MAL🇲🇾(coin$note)10KMYR PER ONE ☝ OLD BRU🇧🇳(coin$note)10KBND PER ONE ☝ OLD SIN🇸🇬(coin$note)10KSGD PER ONE ☝ Ya ALLAH-🤲🤲-!!!!!!!!-01', '👏🔥❤️']",food 0
400,16/6/2020,misstamchiak,We were really excited to receive the tomahawk from @stuffedwinglab! It’s so juicy and perfectly marbled. Order this Rolls-Royce of steak this Father’s Day (21 June) and you get FREE yakitori sticks. Only $89.90! Get it from https://order.stuffedwing.com/,455,8,"['Waaaa!!! 😋😋😋', 'Yumm! But i see someone with long legs holding a frying a pan!😅😅', '哇咔咔', 'holymoly😱', 'Is it good ?', 'This is heavenly!', 'I buy old  money collector I buy old UAE 🇦🇪 🇲🇾MYR <10k> per one ☝ 🇸🇬SGD <10k> per one ☝ 🇧🇳BRU <10k> per one ☝ 🇨🇳CH or any country coin and note.\nPm me!!!!!']",food 8
401,15/6/2020,misstamchiak,"[ FREE 16 HEAD ABALONE WHEN YOU ORDER FATHER’S DAY MENU ] The best gift you can give Dad on Father's Day is a full stomach. Whether he's a meat guy, or more of a seafood fan, @onandondiners Father’s Day Mini Buffet Set will be perfect for him. Suitable for 5-7pax, the buffet has 7 different courses for you to choose from. ⁣
⁣
Some of my favourites include the Imperial Seafood Pot that’s packed with savory and briny flavours from Hokkaido Scallops, Sea Cucumber, Tiger Prawns and Sliced Fish. The succulent Teochew Style Braised Duck which comes with a thick braising sauce is very tasty. I have many servings of rice whenever I order their Nonya Pineapple Assam Fish. We also love the Golden Otah Kong Ba Pau and Chinese Spinach with Trio of Egg. ⁣
⁣
Receive a FREE Can of On & On Diner’s 16 head Abalone if you order their Father’s Day menu by this Wednesday (17 June). Call 6570 9939 or visit https://www.onandon.sg to order now!",488,1,['😍😍😍😍'],food 4
402,15/6/2020,misstamchiak,"[FACEBOOK LIVE SALE THURSDAY 8.30PM] Let’s celebrate the end of Phase 1 with the best-selling ice cream from @swensenssingapore this Thursday (18 June 2020)! ⁣
⁣
We will be selling some of the well-loved flavours in sweet bundle deals. Expect Bandung, Durian Supreme, Cookies 'N' Cream, Sticky Chewy Chocolate, Maple Walnut, Strawberry, and more. There will also be Funfetti and Black Forest Ice Cream Cake, as well as Happiness in a box! ⁣
⁣
Plus, you’ll get a $5 voucher with each purchase of the Bundles and Cakes during our Facebook Live! These vouchers are stackable, so the more you buy today, the more vouchers you will accumulate for use.⁣
⁣
Jio all your ice cream buddies to watch our Facebook Live this Thursday 8.30pm!",295,4,"['🍷🍧🍧🍧🍧', '@venuslimm legooooo hurhur', 'omg @victhellama', 'We can’t wait! ❤️']",food 6
403,15/6/2020,misstamchiak,"Simple lunch using @tunglokgroup’s heat & serve products! We had the comforting herbal chicken, mala duck wings and pork ribs with plum sauce. These pre-cooked meals are vacuum packed to retain the freshness. All you need to do is really just heat and serve. From now till 30 June, enjoy 10% off with the promo code “HOME10”. Visit www.homefiesta.tunglok.com to purchase!",479,6,"['😋', '✨🙏🏻✨amazing photo ! Thanks @misstamchiak !!! 😋😋😋', 'Must it be consumed immediately or can freeze for another’s day consumption...', '♥♥♥♥♥♥♥', 'wow😍😍😍']",food 9
404,15/6/2020,misstamchiak,The bee hoon in Bukit Gombak which a lot of taxi drivers love!,862,28,"['V long q leh', '@qiuuing not far from our hood!', 'yummy😋', '😘😋😘😋', 'Love it so much!!!❤️❤️❤️', '👍', 'My family and I love it too!', '@mingzybaby have we had this', 'best!', 'Wah I need to figure out exact address 🤗', 'Any name of stall, coffeeshop? 🤤', '@i_am_nigel_wong', '@misstamchiak ur caption put blk 359 bukit batok but in ur msg u put bukit gombak, may i know which is correct? Tks', '@osyleo23 same coffee shop as the bak chor mee', 'Great😍', 'I am at 359.. theres no such stall 😢']",food 3
405,14/6/2020,misstamchiak,"YUM CHA TONIGHT! ARE YOU READY? Tonight’s Facebook Live, we have got about 20 dim sum items from @yumchasg for sale.⁣
⁣
From your favourite Siew Mai, Har Kau, Egg Tarts, Custard Bun and Carrot Cake, to more unique ones like Squid Ink Dumplings, Scallop Pea-Shoot Dumplings, Crispy Red Bean with Banana and Chocolate Piglet Bao.⁣
⁣
Lots of giveaway happening throughout the Live, and we are going to bid for Yum Cha Petite Dim Sum Set! Free delivery about $60. If you spend more than $80, you get a free XO Carrot Cake!⁣
⁣
See you on Miss Tam Chiak Facebook Live tonight 8pm. Please jio all your yum cha tai-tais in! 👩🏻‍🦱",393,5,"['Good day everyone don’t throw away your old money (coin or note) bring all to me and make a huge amount of money from your old items Malaysia 🇲🇾,Brunei , Singapore 🇸🇬 Jordan 🇯🇴 China 🇨🇳 with ALMIGHTY ALLAH everything is possible 💯💯💯', '😍😍😍', 'You post says 14 July though 😂 but yes will be checking it out tonight. Thanks!', '*your', 'can do this live again please']",food 3
406,13/6/2020,misstamchiak,"Rusnah Cafe’s Gado-gado has crispy and savoury fish crackers on top of the usual ingredients. Often the top choice at the eatery, the gado-gado is blanketed with a thick and fragrant peanut sauce which makes this dish a winner.

Address: Sime Darby Centre, 896 Dunearn Rd #05-01A, Singapore 589472

Read more: https://www.misstamchiak.com/rusnah-cafe/",315,4,"['I love gado gado. Not many Nasi Padang stalls selling it.', '😋🤤🤤🤤', 'Goodness I have been going there for Cold Storage and what not for so many years and din know there is good food upstairs 🤦🏻\u200d♀️ gotta try ASAP 😆', 'Love this place! Their food is pretty good!']",food 2
407,13/6/2020,misstamchiak,"Dinner tonight is Fuji Duck from Toa Payoh Lorong 8 as they are doing free delivery for Sengkang, Ang Mo Kio, Punggol, Bedok, Tampines, Pasir Ris and Tao Payoh! In addition to the braised duck, I also ordered their meatballs, chap chye and soups. What a feast! Whatsapp 97627676",1086,8,"['How to order?😅', '😋😋😋', 'PM delivery link pls. 🙏', 'yum😋', 'Delivery link pls', 'Shiok', '@supersolidsteve']",food 1
408,12/6/2020,misstamchiak,In love with cempedak crumble from  @cshhcoffee! Thank you @therantingpanda for the care pack!,666,2,"['yummy😋', 'Cshh is the best, cravin for their coffee 🤤']",food 2
409,12/6/2020,misstamchiak,"Last night’s dinner was @britishhainan’s Hainanese Set which consists of curry rice, herbal mutton soup, oxtail soup, chap chye and tofu!",855,10,"['Looks great! We love their food!', ""Cousin of Colbar! That's how we see them hahah"", 'Dayymmm looks so good', 'Is it Hainanese who has turned British or British who has turned Hainanese ?', '😋 yum', 'delicious😋', 'I love their food, esp oxtail stew. Super yummy!', 'Thank you Maureen!', '🙏🏻🙏🏻🙏🏻']",food 1
410,11/6/2020,misstamchiak,"[FACEBOOK LIVE 14 JUNE (SUN) 8PM] DIM SUM LOVERS, WAVE YOUR HANDS! This Sunday night, we are bringing you some of the signature items from Yum Cha Restaurant 飲茶酒樓 @yumchasg! ⁣
⁣
Yes, all your favourite dim sum will be on sale! Expect Egg Tarts, Siew Mai, Custard Bun, Carrot Cake, Crystal Paper Chicken, Lotus Leaf Glutinous Rice, Pork Ribs, Squid Ink Dumplings, BBQ Pork Bun, Mango Pomelo Sago and more. There is also Black Chicken Soup with American Ginseng, and Braised Pig Trotters in Vinegar. Many items will be delivered frozen, so you can steam it as and when you want. Very convenient! Just for that night, the prices are cheaper than their online store. ⁣
⁣
Yum Cha's dim sum chef is making a special appearance and will show you how to make their signature dim sum items. Plus, we are going to have a live auction of their Dim Sum Set. Yes, you decide on the price! Just remember to look out for the timer! ⁣
⁣
FREE DELIVERY above $60! If not, $10 delivery fee applies. You can choose your delivery date between 17 June (Wed), 18 June (Thu) and 19 June (Fri). See you this Sunday 8pm! Let's YUM CHA together!",461,6,"['Waaaaaaahhhhh 😍🤤', '@11leeco this looks so good', 'ZGood day everyone don’t throw away your old money (coin or note) bring all to me and make a huge amount of money from your old items Malaysia 🇲🇾,Brunei , Singapore 🇸🇬 Jordan 🇯🇴 China 🇨🇳 with ALMIGHTY ALLAH everything is possible 💯💯💯', '请问还有这间店吗？', '你都没给我看图片，叫我怎么订购呢？', 'I missed the LIVE. Still can order?']",food 3
411,11/6/2020,misstamchiak,"Run by two sisters who are Eastern Malaysian, 林玉梅 Lin Yu Mei Kolo Mee serves two dishes: Kolo Mee ($4/small & $5/large) & Sarawak Laksa ($6). The kolo mee here really evoked nostalgia. The fragrant lard oil used makes the bowl of noodles incredibly aromatic.

The Sarawak laksa comes with beehoon, a few average-sized prawns, chilli and lime. The beehoon soaked up all that flavourful broth!

Address: 14 Haig Road, Haig Road Market & Food Centre, #01-33 Singapore 430014",371,16,"['@tguoyi @weihantann @xiaolongbaoooo @xiaolongbaoooo @zayden_phuaweileong @andxeagoh @ralphlohren @isaac.kwa', '@valerie_pinky hv u tried ?', 'even the way they pack the noodles is Sarawak style 😜', 'I happened to order This kolo mee  yesterday from Sengkang branch, theres no crispy lard leh... 😅', 'Any delivery?', '😋yum👍🏻', '@lvrfrancis 😮', 'Tried this yesterday at the Sengkang one. Tasted nothing close to the original kolo mee in east Sarawak.', '@shan.delierrr 😭😭😭', '@kennydeinsta']",food 4
412,10/6/2020,misstamchiak,"Starting to workout for the past two days. Today I wanted to head out to buy fried chicken to reward myself. But my friend @liyiyay got me Lei Cha from @loveufoodsg and says my husband need to jianfei! 😂 Food is not bad, please buy more for us next time.",549,5,"['🤤', 'Where can get this?', 'Lei Cha can Jianfei?? 😄😄', '雷茶超好吃的！😍', '💕😋']",food 1
413,10/6/2020,misstamchiak,"SEE YOU TONIGHT 9PM on Miss Tam Chiak’s Facebook Page! Tune in for exclusive deals on some of your favourite @neogardencatering Dishes (hint: Curry Bomb, Popiah DIY Set, Boba Bread & Butter Pudding & many more!). This is a one-day only special, so hurry and gather your group-buy kakis to get the best deals during this Facebook Live!",688,8,"['This is good!', 'See u tonight', '😂 U feeding us well!', 'Is this safe to use PE containers inside the bun to the oven', 'See you tonight ❤️❤️', 'Looking forward', '😘😋😘😋']",food 1
414,9/6/2020,misstamchiak,The new Gula Melaka Kueh Salat from @ilovemrskueh is the bomb! The thick and creamy gula melaka is paired with soft glutinous rice. Serve it with Mao Shan Wang durian purée and it’s da bomb!,781,8,"['Mao Shan Wang is our favourite too! Simply cannot resist 😍', '😘😋😘😋', '😋yummy👍🏻', 'Omg 😍 stuff of my dreams', 'PM me back if you have old 🇲🇾Malaysian, Dubai, UAE, Singapore,Brunei,China coin or note for sale!!!! The open price per pieces is 10,000', ""@thedottyness , what's yr view?"", 'Want to be bo tamchiak also tuff. Definitely try this 👍', 'Can i order for delivery']",food 0
415,9/6/2020,misstamchiak,"We had a feast from @shaoparadise, a hawker stall in Amoy Street Food Centre run by a 70-year-old uncle. Despite being an amputee and having gone through bypass surgery, he still goes to the stall daily to cook. The tender steamed chicken comes dressed with sesame oil, and goes well with its bowl of chicken rice. Beyond that, the chilli sauce also packs a tangy punch. No doubt, this is the thing that makes the chicken rice meal. ⁣
⁣
Anything with their signature Thai chilli sauce is a must-order. We had the Thai tofu and Thai style gizzard. It is sweet, savory, tangy and spicy, the thick consistency makes this sauce the perfect compliment. Honestly, I was asking if they can bottle up this sauce. ⁣
⁣
Don’t forget to pair your meal with their shrimp dumpling soup. Wrapped with fresh shrimp, minced meat and crunchy water chestnut, the plump dumpling was packed generously with ingredients and every bite made me crave another. ⁣
⁣
I had multiple servings of their Black Vinegar Pig Trotters. The tender, gelatinous pork trotters is beautifully simmered in the aromatic yet pungent sweet and sour black vinegar.⁣
⁣
Bentos are available as well. Islandwide delivery available. Whatsapp 97697868⁣ to order! ⁣",667,8,"['😋😋😋😋😋😋', '❤️ @misstamchiak', '😍😍🤤 looks yummy', '@wenyalim At Amoy.', '😋yummy👍🏻', 'Name.of stall+unit no?', 'So hungry 😋😋']",food 7
